"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Spike Count","Spike Rate [Hz]","Burst Count","Mean Burst Duration [µs]","Mean Burst Spike Count","Mean Burst Spike Rate [Hz]","Percentage Spikes in Burst","Mean Interburst Interval [µs]","Active Channel","Network Burst Count","Mean Network Burst Duration [µs]","Mean Network Burst Spike Count","Mean Network Burst Spike Rate [Hz]","Percentage Spikes in Network Burst","Mean Network Interburst Interval [µs]"
"254","43","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",11,0.037,0,"","","",0,"",False,0,"","","","",""
"254","43","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",1669,5.563,65,179263.846,24.631,133.878,95.926,4488960.938,False,36,455850,808,144.822,98.577,8074220
"259","24","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",4,0.067,0,"","","",0,"",False,0,"","","","",""
"259","24","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",5,0.017,0,"","","",0,"",False,0,"","","","",""
"259","24","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",2669,8.897,38,378773.684,68.395,179.774,97.377,7691958.108,False,36,455850,808,144.822,98.577,8074220
"256","34","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",2,0.033,0,"","","",0,"",False,0,"","","","",""
"256","34","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",15,0.05,0,"","","",0,"",False,0,"","","","",""
"256","34","19","D2","100uM Tiagabine","","100uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",3104,10.347,36,412165.278,84.833,202.437,98.389,8118348.571,False,36,455850,808,144.822,98.577,8074220
"5","21","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",890,14.833,7,701300,120.429,170.847,94.719,7944000,False,7,885507.143,1457.857,137.289,97.478,7740833.333
"5","21","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4436,14.787,44,549802.273,92.5,155.665,91.749,6816055,False,38,843513.158,1343.316,133.374,96.217,7133254.054
"5","21","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11243,37.477,89,633343.82,122.011,189.337,96.585,2723374.432,False,87,764192.529,1471.644,160.625,98.715,2669706.395
"6","31","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",812,13.533,8,538387.5,91.375,160.582,90.025,7385350,False,7,885507.143,1457.857,137.289,97.478,7740833.333
"6","31","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3947,13.157,46,466989.13,76.217,148.688,88.827,6686089.024,False,38,843513.158,1343.316,133.374,96.217,7133254.054
"6","31","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",8830,29.433,89,556670.225,96.146,169.727,96.908,2800025.568,False,87,764192.529,1471.644,160.625,98.715,2669706.395
"3","12","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1009,16.817,7,744157.143,139.143,185.976,96.531,7904620.833,True,7,885507.143,1457.857,137.289,97.478,7740833.333
"3","12","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5154,17.18,45,582602.222,109.067,170.713,95.227,6413682.143,True,38,843513.158,1343.316,133.374,96.217,7133254.054
"3","12","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12692,42.307,90,639542.222,137.944,210.162,97.818,2679047.191,False,87,764192.529,1471.644,160.625,98.715,2669706.395
"4","22","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",470,7.833,11,238945.455,38.273,144.601,89.574,6224900,False,7,885507.143,1457.857,137.289,97.478,7740833.333
"4","22","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2317,7.723,53,262363.208,39.302,140.762,89.901,6161182.065,False,38,843513.158,1343.316,133.374,96.217,7133254.054
"4","22","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",5077,16.923,112,347392.857,42.188,111.923,93.067,2315238.739,False,87,764192.529,1471.644,160.625,98.715,2669706.395
"7","32","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",716,11.933,9,457083.333,74.556,145.618,93.715,6894753.571,False,7,885507.143,1457.857,137.289,97.478,7740833.333
"7","32","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3462,11.54,43,454800,73.907,153.942,91.797,6999139.241,False,38,843513.158,1343.316,133.374,96.217,7133254.054
"7","32","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",8292,27.64,89,560544.382,89.708,157.442,96.286,2795775.568,False,87,764192.529,1471.644,160.625,98.715,2669706.395
"8","42","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",747,12.45,9,454183.333,77.778,150.609,93.708,6914939.286,True,7,885507.143,1457.857,137.289,97.478,7740833.333
"8","42","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3805,12.683,45,467012.222,79.822,155.948,94.402,6784078.395,True,38,843513.158,1343.316,133.374,96.217,7133254.054
"8","42","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11088,36.96,87,614155.747,125.161,202.55,98.205,2819947.674,False,87,764192.529,1471.644,160.625,98.715,2669706.395
"2","13","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1059,17.65,7,736242.857,146.286,198.038,96.695,7872204.167,True,7,885507.143,1457.857,137.289,97.478,7740833.333
"2","13","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5263,17.543,42,626908.333,119.762,180.884,95.573,6890179.487,True,38,843513.158,1343.316,133.374,96.217,7133254.054
"2","13","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13866,46.22,89,691593.258,152.933,217.31,98.161,2664775.568,True,87,764192.529,1471.644,160.625,98.715,2669706.395
"1","23","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1026,17.1,10,508460,98.7,168.404,96.199,6290160,True,7,885507.143,1457.857,137.289,97.478,7740833.333
"1","23","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5390,17.967,47,548772.34,105.915,176.635,92.356,6399866.667,True,38,843513.158,1343.316,133.374,96.217,7133254.054
"1","23","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13564,45.213,90,679343.889,146.789,210.889,97.398,2639291.573,True,87,764192.529,1471.644,160.625,98.715,2669706.395
"10","33","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",337,5.617,9,195255.556,33.111,153.335,88.427,6707650,False,7,885507.143,1457.857,137.289,97.478,7740833.333
"10","33","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",1758,5.86,40,205745,37.4,180.103,85.097,7269426.582,False,38,843513.158,1343.316,133.374,96.217,7133254.054
"10","33","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",4422,14.74,113,303421.239,35.584,112.096,90.932,2335450,False,87,764192.529,1471.644,160.625,98.715,2669706.395
"9","43","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1092,18.2,7,775414.286,150.571,193.1,96.52,7826841.667,True,7,885507.143,1457.857,137.289,97.478,7740833.333
"9","43","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5580,18.6,44,622877.273,119.182,177.072,93.978,6684633.75,True,38,843513.158,1343.316,133.374,96.217,7133254.054
"9","43","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12042,40.14,88,619960.227,133.477,212.656,97.542,2774760.92,True,87,764192.529,1471.644,160.625,98.715,2669706.395
"0","24","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1369,22.817,7,868242.857,186.429,213.876,95.325,7713070.833,True,7,885507.143,1457.857,137.289,97.478,7740833.333
"0","24","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",7112,23.707,43,750883.721,157,194.895,94.924,6627872.152,True,38,843513.158,1343.316,133.374,96.217,7133254.054
"0","24","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15772,52.573,88,740990.909,176.864,235.784,98.681,2653692.529,True,87,764192.529,1471.644,160.625,98.715,2669706.395
"11","34","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",942,15.7,7,642021.429,128.429,198.982,95.435,7991375,True,7,885507.143,1457.857,137.289,97.478,7740833.333
"11","34","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4829,16.097,42,591413.095,110.143,177.627,95.796,6940716.026,True,38,843513.158,1343.316,133.374,96.217,7133254.054
"11","34","0","A1","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12812,42.707,89,678970.787,141.775,205.225,98.486,2677185.227,True,87,764192.529,1471.644,160.625,98.715,2669706.395
"29","21","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",861,14.35,7,579450,107.571,170.067,87.456,8432495.833,False,6,1003716.667,1897.167,157.77,92.29,9826700
"29","21","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4220,14.067,32,620010.938,113.719,176.299,86.232,8657982.258,False,30,986161.667,1849.867,156.623,91.464,8944032.759
"29","21","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12860,42.867,121,482588.843,102.893,211.095,96.812,2008497.5,False,120,604901.667,1360.708,187.954,98.674,1907378.571
"30","31","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1078,17.967,6,858966.667,168.667,195.544,93.878,9976150,True,6,1003716.667,1897.167,157.77,92.29,9826700
"30","31","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5336,17.787,36,679684.722,137.194,184.099,92.56,8233301.563,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"30","31","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",14404,48.013,122,505055.738,114.402,223.869,96.897,1965343.388,True,120,604901.667,1360.708,187.954,98.674,1907378.571
"27","12","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1426,23.767,7,829114.286,176.857,191.514,86.816,8958109.091,True,6,1003716.667,1897.167,157.77,92.29,9826700
"27","12","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",6868,22.893,35,814197.143,170.429,190.235,86.852,8120657.031,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"27","12","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",17181,57.27,121,572215.289,139.331,241.395,98.126,1919381.25,True,120,604901.667,1360.708,187.954,98.674,1907378.571
"28","22","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1172,19.533,8,641606.25,125.5,170.598,85.666,8323445.833,True,6,1003716.667,1897.167,157.77,92.29,9826700
"28","22","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5942,19.807,37,672151.351,135.514,181.272,84.382,8120001.538,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"28","22","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15268,50.893,121,538858.264,123.95,227.762,98.232,1952480.417,True,120,604901.667,1360.708,187.954,98.674,1907378.571
"31","32","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",487,8.117,7,431578.571,64,147.945,91.992,8614316.667,False,6,1003716.667,1897.167,157.77,92.29,9826700
"31","32","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2408,8.027,42,349858.333,52.905,142.721,92.276,7615395.139,False,30,986161.667,1849.867,156.623,91.464,8944032.759
"31","32","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",7490,24.967,123,396336.179,57.959,143.873,95.18,2053376.23,False,120,604901.667,1360.708,187.954,98.674,1907378.571
"32","42","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1255,20.917,6,931916.667,192.167,205.216,91.873,9861115,True,6,1003716.667,1897.167,157.77,92.29,9826700
"32","42","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",6250,20.833,33,828965.152,169.242,194.085,89.36,8543632.787,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"32","42","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15827,52.757,120,537712.5,128.925,238.551,97.751,1974522.269,True,120,604901.667,1360.708,187.954,98.674,1907378.571
"26","13","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1207,20.117,6,963733.333,189,195.424,93.952,9857030,True,6,1003716.667,1897.167,157.77,92.29,9826700
"26","13","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5865,19.55,35,772282.857,157.286,185.812,93.862,7782332.09,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"26","13","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",16043,53.477,121,566238.843,130.182,227.885,98.186,1925125.833,True,120,604901.667,1360.708,187.954,98.674,1907378.571
"25","23","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1158,19.3,7,761478.571,154.143,189.654,93.178,9037172.727,True,6,1003716.667,1897.167,157.77,92.29,9826700
"25","23","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5836,19.453,34,747723.529,151.5,188.406,88.263,8225841.406,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"25","23","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15065,50.217,122,529881.557,121.623,226.05,98.493,1940398.76,True,120,604901.667,1360.708,187.954,98.674,1907378.571
"34","33","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1105,18.417,6,877825,167.833,190.39,91.131,9984485,True,6,1003716.667,1897.167,157.77,92.29,9826700
"34","33","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",5412,18.04,35,693530,139.143,184.541,89.985,8391425.397,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"34","33","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",15582,51.94,121,536663.636,126.008,232.607,97.85,1954609.167,True,120,604901.667,1360.708,187.954,98.674,1907378.571
"33","43","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",920,15.333,6,756541.667,145.833,192.03,95.109,10080785,True,6,1003716.667,1897.167,157.77,92.29,9826700
"33","43","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4497,14.99,35,640158.571,122.629,175.239,95.441,8434827.778,True,30,986161.667,1849.867,156.623,91.464,8944032.759
"33","43","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12534,41.78,122,470467.213,101.328,212.07,98.628,1999940.909,False,120,604901.667,1360.708,187.954,98.674,1907378.571
"24","24","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",972,16.2,7,585228.571,114,179.126,82.099,7763230.769,False,6,1003716.667,1897.167,157.77,92.29,9826700
"24","24","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4729,15.763,31,693106.452,132.323,186.802,86.741,8899829.167,False,30,986161.667,1849.867,156.623,91.464,8944032.759
"24","24","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13433,44.777,122,512682.377,108.418,208.347,98.466,1957656.198,False,120,604901.667,1360.708,187.954,98.674,1907378.571
"35","34","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",693,11.55,6,608558.333,107.667,175.461,93.218,9297263.636,False,6,1003716.667,1897.167,157.77,92.29,9826700
"35","34","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3312,11.04,31,598662.903,101.871,165.92,95.35,9149944.915,False,30,986161.667,1849.867,156.623,91.464,8944032.759
"35","34","1","A2","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9793,32.643,120,439635.833,80.167,180.8,98.233,2072610.504,False,120,604901.667,1360.708,187.954,98.674,1907378.571
"53","21","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",652,10.867,9,404416.667,68.111,141.513,94.018,8247338.462,False,6,882433.333,1663.5,157.307,94.804,10466230
"53","21","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2401,8.003,26,516278.846,86.269,147.893,93.419,11227525.532,False,20,971692.5,1765.4,151.631,88.454,13600123.684
"53","21","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10176,33.92,82,579470.122,116.268,197.341,93.691,3113344.444,False,80,734016.25,1679.338,190.932,96.672,3051330.38
"54","31","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",960,16,6,788983.333,156.333,197.094,97.708,10528360,True,6,882433.333,1663.5,157.307,94.804,10466230
"54","31","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3629,12.097,21,770626.19,157,197.624,90.851,13394193.59,True,20,971692.5,1765.4,151.631,88.454,13600123.684
"54","31","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12933,43.11,81,656992.593,153.84,231.589,96.35,3080750.625,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"51","12","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",610,10.167,6,516866.667,90.333,173.459,88.852,10783455,False,6,882433.333,1663.5,157.307,94.804,10466230
"51","12","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2222,7.407,22,496204.545,83,158.851,82.178,12998257.317,False,20,971692.5,1765.4,151.631,88.454,13600123.684
"51","12","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9507,31.69,80,541030.625,115.013,211.307,96.781,3244182.278,False,80,734016.25,1679.338,190.932,96.672,3051330.38
"52","22","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1159,19.317,7,717014.286,152.286,195.009,91.976,9551300,True,6,882433.333,1663.5,157.307,94.804,10466230
"52","22","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4344,14.48,21,836304.762,178.905,207.914,86.487,13008762.5,True,20,971692.5,1765.4,151.631,88.454,13600123.684
"52","22","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",14039,46.797,82,674404.878,161.207,235.189,94.159,3017669.136,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"55","32","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",639,10.65,7,508964.286,84.857,157.858,92.958,9797722.727,False,6,882433.333,1663.5,157.307,94.804,10466230
"55","32","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2318,7.727,26,476601.923,78.423,146.041,87.964,11511257.609,False,20,971692.5,1765.4,151.631,88.454,13600123.684
"55","32","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",9006,30.02,86,522040.116,100.267,183.929,95.747,2996390,False,80,734016.25,1679.338,190.932,96.672,3051330.38
"56","42","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",856,14.267,6,689291.667,130.167,187.465,91.238,10640740,True,6,882433.333,1663.5,157.307,94.804,10466230
"56","42","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3646,12.153,22,633502.273,122.136,184.618,73.697,11673558.889,True,20,971692.5,1765.4,151.631,88.454,13600123.684
"56","42","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",11422,38.073,82,612680.488,134.915,215.72,96.857,3079648.148,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"50","13","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",760,12.667,7,542607.143,99,173.216,91.184,8923654.167,True,6,882433.333,1663.5,157.307,94.804,10466230
"50","13","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2817,9.39,27,520216.667,91.519,155.504,87.717,11440945.652,False,20,971692.5,1765.4,151.631,88.454,13600123.684
"50","13","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",10954,36.513,81,587350.617,131.247,220.607,97.051,3151757.5,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"49","23","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",929,15.483,7,637085.714,118.429,168.444,89.236,8770670.833,True,6,882433.333,1663.5,157.307,94.804,10466230
"49","23","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3592,11.973,25,615868,114.72,168.505,79.844,11586676.667,True,20,971692.5,1765.4,151.631,88.454,13600123.684
"49","23","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",12686,42.287,81,648124.691,149.63,228.539,95.538,3090240,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"58","33","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1212,20.2,7,753521.429,162.286,196.002,93.729,9503550,True,6,882433.333,1663.5,157.307,94.804,10466230
"58","33","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4520,15.067,21,905638.095,191.286,205.471,88.872,13242130.769,True,20,971692.5,1765.4,151.631,88.454,13600123.684
"58","33","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",14725,49.083,82,687440.244,166.317,237.065,92.618,3004376.543,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"57","43","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",649,10.817,6,679750,100.667,146.589,93.066,10576890,False,6,882433.333,1663.5,157.307,94.804,10466230
"57","43","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",2354,7.847,24,566606.25,84.792,145.791,86.449,12466354.762,False,20,971692.5,1765.4,151.631,88.454,13600123.684
"57","43","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",6701,22.337,80,476838.75,79.863,166.089,95.344,3308822.152,False,80,734016.25,1679.338,190.932,96.672,3051330.38
"48","24","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",976,16.267,6,775991.667,155.333,198.708,95.492,10552125,True,6,882433.333,1663.5,157.307,94.804,10466230
"48","24","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",3850,12.833,21,769900,156.952,197.544,85.61,13385230.769,True,20,971692.5,1765.4,151.631,88.454,13600123.684
"48","24","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13039,43.463,82,645571.341,155.293,235.958,97.661,3047096.914,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"59","34","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","0","Control",1126,18.767,6,846616.667,180,211.965,95.915,10502155,True,6,882433.333,1663.5,157.307,94.804,10466230
"59","34","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Drug 2",4224,14.08,23,767128.261,167.478,202.418,91.193,12352322.619,True,20,971692.5,1765.4,151.631,88.454,13600123.684
"59","34","2","A3","100uM Topiramate","","100uM_Topiramate_3659_A17_Drug_2_190321","","Convulsant",13784,45.947,82,674707.317,163.866,237.82,97.483,3017870.988,True,80,734016.25,1679.338,190.932,96.672,3051330.38
"190","21","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",461,7.683,6,403933.333,65.667,141.984,85.466,8103755.556,True,5,758890,1070.4,113.056,91.393,11925737.5
"190","21","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",1955,6.517,21,466419.048,76.333,144.582,81.995,15087009.211,True,16,896665.625,1292.688,120.95,87.692,18648183.333
"190","21","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",9036,30.12,79,490879.747,112.076,227.065,97.986,3319612.179,True,79,619047.468,1234.278,166.971,98.07,3191826.282
"181","31","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",684,11.4,5,607400,121.4,193.695,88.743,12188362.5,True,5,758890,1070.4,113.056,91.393,11925737.5
"181","31","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2748,9.16,17,692432.353,137.118,194.094,84.825,18342758.065,True,16,896665.625,1292.688,120.95,87.692,18648183.333
"181","31","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",10019,33.397,79,543395.57,124.278,227.825,97.994,3267096.154,True,79,619047.468,1234.278,166.971,98.07,3191826.282
"188","12","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",564,9.4,5,499440,99.2,188.356,87.943,12231193.75,True,5,758890,1070.4,113.056,91.393,11925737.5
"188","12","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Drug 2",2211,7.37,19,534610.526,102.158,178.426,87.788,16059515.152,True,16,896665.625,1292.688,120.95,87.692,18648183.333
"188","12","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","","Convulsant",10076,33.587,80,534217.5,122.413,226.654,97.191,3228278.481,True,79,619047.468,1234.278,166.971,98.07,3191826.282
"191","22","22","D5","10uM Tiagabine","","10uM_Tiagabine_3659_A17_Drug_2_190321","0","Control",952,15.867,6,628950,132,181.915,83.193,10725288.889,True,5,758890,1070.4,113.056,91.393,11925737.5
